movieId	genres
4355	Action
4356	Romance
4358	Thriller
4360	Musical
4361	Romance
4366	Fantasy
4367	Adventure
4369	Thriller
4370	Sci_Fi
4378	Crime
4380	Romance
4381	Comedy
4383	Mystery
4386	Children
4388	Comedy
4389	Drama
4390	Thriller
4391	Drama
4393	Drama
4394	Musical
4395	Crime
4396	Action
4399	Comedy
4400	Sci_Fi
4403	Horror
4404	Fantasy
4405	Drama
4406	Western
4410	Crime
4413	Sci_Fi
4415	Comedy
4417	Horror
4418	Comedy
4419	Romance
4423	Drama
4424	Drama
4425	Horror
4426	Film_Noir
4432	Film_Noir
4433	Drama
4436	Mystery
4437	Horror
4438	Romance
4440	Thriller
4442	Action
4443	Sci_Fi
4446	Fantasy
4447	Romance
4448	Action
4450	Thriller
4454	Sci_Fi
4462	Fantasy
4464	Romance
4466	Crime
4467	Fantasy
4473	War
4474	Musical
4475	War
4476	Comedy
4477	Children
4485	Comedy
4486	Drama
4489	Romance
4490	Comedy
4492	Sci_Fi
4493	Sci_Fi
4496	Film_Noir
4497	Sci_Fi
4498	Thriller
4499	Comedy
4500	Comedy
4506	Mystery
4508	Drama
4509	Comedy
4513	Thriller
4516	Comedy
4517	Mystery
4518	Horror
4519	Fantasy
4522	Romance
4527	Romance
4528	War
4529	Comedy
4530	Drama
4531	Action
4532	Horror
4534	Western
4537	Drama
4540	Romance
4544	Sci_Fi
4545	Sci_Fi
4546	Thriller
4547	Crime
4548	Western
4550	Comedy
4552	Sci_Fi
4553	Sci_Fi
4556	Mystery
4557	Drama
4560	Sci_Fi
4565	Adventure
4573	Comedy
4575	Adventure
4577	War
4578	Romance
4582	Thriller
4583	Action
4585	Comedy
4587	Musical
4593	Comedy
4603	Romance
4605	Fantasy
4608	Crime
4611	Crime
4615	Drama
4616	Drama
4617	Comedy
4618	Sci_Fi
4621	Romance
4622	Comedy
4624	Musical
4625	Sci_Fi
4626	Romance
4628	Comedy
4632	Thriller
4633	Horror
4635	Action
4638	Sci_Fi
4640	Thriller
4641	Comedy
4644	Romance
4649	Comedy
4651	Action
4654	Action
4655	Drama
4658	Mystery
4659	Drama
4661	Thriller
4664	Romance
4670	Thriller
4671	Drama
4673	Thriller
4675	Action
4677	Crime
4678	Comedy
4679	Comedy
4680	Fantasy
4687	Comedy
4688	Adventure
4689	Mystery
4691	Sci_Fi
4692	Drama
4695	Crime
4697	Horror
4701	Action
4702	Comedy
4703	Drama
4706	Comedy
4708	Musical
4709	Musical
4712	Drama
4713	Sci_Fi
4714	Comedy
4716	Drama
4717	Action
4718	Comedy
4720	Mystery
4727	War
4729	Drama
4731	Drama
4734	Adventure
4735	Sci_Fi
4741	Romance
4743	Romance
4744	Horror
4745	Drama
4769	Documentary
4772	Drama
4774	Crime
4776	Thriller
4777	Musical
4786	Thriller
4787	Drama
4789	Fantasy
4791	Western
4792	Horror
4793	Comedy
4794	Mystery
4799	Comedy
4800	Romance
4801	Drama
4802	War
4803	Thriller
4806	Drama
4807	Comedy
4808	Mystery
4809	Drama
4812	Sci_Fi
4814	Thriller
4816	Comedy
4826	War
4827	Horror
4832	Drama
4834	Comedy
4835	Drama
4837	Thriller
4844	Romance
4846	Action
4847	Drama
4848	Film_Noir
4849	Comedy
4852	Horror
4855	Thriller
4856	Documentary
4858	Documentary
4863	Crime
4865	Mystery
4867	Comedy
4870	Drama
4871	Drama
4872	Drama
4873	Fantasy
4874	Fantasy
4878	Mystery
4881	Crime
4884	Documentary
4886	Fantasy
4887	Sci_Fi
4888	Drama
4889	Crime
4894	Western
4896	Fantasy
4899	Fantasy
4901	Thriller
4902	War
4905	Crime
4907	Crime
4908	War
4911	Fantasy
4912	Romance
4914	Romance
4915	Fantasy
4917	Drama
4919	Romance
4920	Romance
4923	War
4927	Fantasy
4929	Comedy
4930	Thriller
4936	Musical
4937	Comedy
4939	Sci_Fi
4940	Thriller
4941	Sci_Fi
4943	Sci_Fi
4944	Sci_Fi
4947	Action
4951	Thriller
4952	Sci_Fi
4953	Sci_Fi
4956	Romance
4957	Thriller
4963	Thriller
4966	Sci_Fi
4967	War
4969	Mystery
4970	Drama
4974	Comedy
4978	Mystery
4979	Comedy
4980	Fantasy
4985	Fantasy
4987	Sci_Fi
4989	Comedy
4990	Children
4992	Romance
4993	Fantasy
4994	Romance
4995	Romance
4998	Thriller
4999	Romance
5000	Romance
5002	Animation
5003	Animation
5005	Drama
5007	Thriller
5008	Mystery
5011	Romance
5014	Drama
5016	Drama
5017	Film_Noir
5021	Mystery
5022	Drama
5027	Thriller
5029	Thriller
5033	Thriller
5035	Drama
5036	Comedy
5038	Fantasy
5039	Fantasy
5042	Musical
5044	Drama
5045	Sci_Fi
5046	Sci_Fi
5049	Crime
5051	Romance
5054	Sci_Fi
5056	Crime
5057	Western
5058	Drama
5061	Romance
5062	Mystery
5065	Fantasy
5066	Romance
5068	Drama
5073	Drama
5076	Children
5078	Romance
5079	Romance
5085	Musical
5088	Crime
5090	Drama
5091	Romance
5093	Thriller
5097	Comedy
5099	Children
5100	Comedy
5101	Documentary
5102	Fantasy
5103	Children
5105	Thriller
5107	War
5109	Children
5110	Mystery
5111	Thriller
5113	Crime
5114	Drama
5116	Comedy
5117	Musical
5118	Romance
5119	Drama
5120	Mystery
5122	Drama
5127	Romance
5128	Fantasy
5136	Horror
5137	Documentary
5142	Comedy
5143	Western
5144	Western
5150	Drama
5152	War
5153	Thriller
5156	Action
5159	Musical
5160	Thriller
5162	Drama
5163	Horror
5165	Horror
5171	Sci_Fi
5177	Romance
5178	Crime
5179	Thriller
5182	Fantasy
5184	Western
5185	Comedy
5187	Comedy
5189	Sci_Fi
5195	Horror
5196	War
5198	Thriller
5199	Western
5204	Sci_Fi
5205	Horror
5206	Horror
5213	Comedy
5214	Fantasy
5218	Children
5219	Sci_Fi
5220	Action
5222	Romance
5226	Romance
5227	Adventure
5228	Horror
5230	Western
5233	Comedy
5235	Sci_Fi
5241	Romance
5242	Comedy
5244	Adventure
5246	Action
5248	Action
5249	Comedy
5254	Thriller
5258	Drama
5263	Thriller
5264	Sci_Fi
5265	Crime
5267	Drama
5276	Romance
5277	Thriller
5279	Romance
5283	Comedy
5288	War
5290	Sci_Fi
5292	Comedy
5293	Thriller
5294	Thriller
5296	Romance
5297	Thriller
5298	Romance
5299	Romance
5300	Western
5303	Romance
5304	War
5305	Sci_Fi
5308	Comedy
5310	Horror
5311	Mystery
5312	Thriller
5313	Fantasy
5316	Romance
5319	Thriller
5323	Sci_Fi
5324	Romance
5327	Drama
5328	Romance
5329	Thriller
5332	Adventure
5334	Crime
5335	Romance
5340	Drama
5341	Drama
5342	Mystery
5352	Thriller
5353	Comedy
5359	Drama
5363	Comedy
5367	Romance
5369	Action
5370	Action
5372	Musical
5373	War
5377	Romance
5383	Mystery
5384	Crime
5386	War
5388	Mystery
5390	Drama
5392	Romance
5394	Thriller
5398	Drama
5404	Romance
5410	Sci_Fi
5411	Romance
5415	Comedy
5417	Fantasy
5419	Fantasy
5422	Comedy
5423	Thriller
5428	Comedy
5433	Mystery
5434	Film_Noir
5435	Western
5436	Comedy
5437	Sci_Fi
5438	Action
5439	Comedy
5440	Western
5442	Crime
5444	Sci_Fi
5445	Mystery
5446	Adventure
5447	Drama
5449	Romance
5450	Romance
5452	Romance
5453	Comedy
5454	Romance
5461	Comedy
5462	Adventure
5468	Sci_Fi
5470	Romance
5472	Musical
5475	Mystery
5476	Thriller
5480	Children
5481	Comedy
5485	Romance
5488	Drama
5489	Horror
5490	Action
5493	Adventure
5497	Sci_Fi
5498	Drama
5499	Romance
5500	Comedy
5502	Sci_Fi
5505	Comedy
5507	Thriller
5508	Musical
5524	Romance
5525	Romance
5527	Romance
5540	Romance
5541	War
5543	Sci_Fi
5544	Sci_Fi
5547	Romance
5551	Horror
5552	Sci_Fi
5553	Romance
5559	Drama
5564	Thriller
5567	Thriller
5568	Comedy
5570	Thriller
5572	Comedy
5577	Comedy
5582	Adventure
5583	Mystery
5587	Horror
5588	Horror
5595	Horror
5599	Romance
5601	Children
5602	Crime
5604	Sci_Fi
5605	Drama
5606	Mystery
5607	Comedy
5608	Thriller
5611	War
5613	Musical
5616	Fantasy
5617	Romance
5618	Fantasy
5619	Documentary
5620	Romance
5628	Thriller
5630	Mystery
5632	Drama
5633	Drama
5637	Drama
5640	Sci_Fi
5643	Documentary
5646	Romance
5651	War
5653	Western
5655	Thriller
5657	Action
5660	Thriller
5666	Romance
5667	Fantasy
5670	Documentary
5673	Romance
5678	Thriller
5679	Mystery
5686	War
5689	Crime
5691	Horror
5692	Thriller
5693	Romance
5695	Fantasy
5706	Romance
5712	Mystery
5713	Horror
5715	Horror
5721	Drama
5722	Comedy
5726	Horror
5728	Thriller
5729	Romance
5731	Horror
5732	Thriller
5733	Thriller
5734	Documentary
5736	Documentary
5741	Romance
5742	Comedy
5743	Action
5745	Comedy
5746	Mystery
5747	War
5748	Crime
5755	Mystery
5759	Comedy
5760	Romance
5763	Drama
5764	Sci_Fi
5767	Crime
5770	Crime
5771	Thriller
5774	Sci_Fi
5775	Drama
5777	Romance
5780	Comedy
5784	Horror
5786	Action
5787	Mystery
5788	Drama
5791	Romance
5792	Comedy
5794	Drama
5795	Film_Noir
5796	Adventure
5797	Fantasy
5799	War
5801	War
5802	Comedy
5803	Adventure
5810	Drama
5812	Romance
5813	Romance
5817	War
5825	War
5828	Thriller
5830	Sci_Fi
5838	Drama
5839	Adventure
5843	Action
5853	Sci_Fi
5854	Romance
5855	Musical
5862	Horror
5863	Comedy
5867	Thriller
5869	Crime
5870	Thriller
5872	Thriller
5876	War
5878	Romance
5882	Sci_Fi
5891	Thriller
5895	Fantasy
5898	Fantasy
5901	Crime
5902	Romance
5903	Sci_Fi
5909	Horror
5910	War
5919	Sci_Fi
5923	Comedy
5925	Horror
5926	Romance
5932	Documentary
5933	Drama
5937	Drama
5940	Comedy
5944	Sci_Fi
5945	Comedy
5949	Thriller
5956	Crime
5959	Thriller
5960	Thriller
5962	Thriller
5964	Action
5965	War
5971	Fantasy
5972	Comedy
5975	War
5977	Comedy
5980	Mystery
5981	Sci_Fi
5983	Sci_Fi
5986	Drama
5989	Crime
5990	Fantasy
5991	Musical
5992	Romance
5993	Drama
5995	War
6001	Comedy
6002	Drama
6013	Action
6020	Comedy
6021	Mystery
6023	Romance
6031	Romance
6032	Romance
6033	Comedy
6037	Romance
6040	Thriller
6041	Drama
6044	Thriller
6045	Crime
6051	Crime
6059	Thriller
6062	Documentary
6063	Horror
6065	Comedy
6082	Romance
6086	Thriller
6087	Romance
6088	Sci_Fi
6093	Fantasy
6096	Drama
6098	Comedy
6100	Romance
6101	Mystery
6107	War
6109	Romance
6115	Drama
6120	Fantasy
6123	Documentary
6126	Drama
6127	Drama
6129	Drama
6131	Comedy
6132	Mystery
6134	Musical
6136	Romance
6137	Romance
6139	Comedy
6140	Mystery
6143	Crime
6149	War
6153	Sci_Fi
6155	Romance
6157	Crime
6158	Children
6159	Romance
6160	Musical
6170	Children
6173	Children
6174	Thriller
6175	Thriller
6177	Action
6178	Romance
6179	Action
6181	War
6183	Romance
6184	Sci_Fi
6186	War
6187	Thriller
6188	Comedy
6192	Romance
6193	Thriller
6197	Mystery
6200	Comedy
6201	Romance
6204	Comedy
6208	Sci_Fi
6213	Thriller
6216	Drama
6217	Drama
6218	Romance
6220	Thriller
6222	Drama
6223	Crime
6226	Drama
6228	Romance
6232	Children
6235	War
6239	Sci_Fi
6241	Romance
6244	Drama
6245	Romance
6250	Sci_Fi
6251	Children
6254	Romance
6255	Drama
6257	Documentary
6263	War
6265	Comedy
6269	Documentary
6270	Fantasy
6280	Thriller
6281	Thriller
6283	Sci_Fi
6286	Crime
6287	Comedy
6288	Crime
6290	Horror
6291	Crime
6293	Romance
6296	Musical
6297	Mystery
6301	Thriller
6315	Comedy
6316	Fantasy
6322	Thriller
6327	Documentary
6328	War
6330	Crime
6334	Drama
6337	Thriller
6344	Romance
6346	Musical
6347	Musical
6349	Musical
6355	Musical
6356	Western
6357	Romance
6367	Romance
6370	Romance
6374	Comedy
6378	Crime
6379	Thriller
6380	Documentary
6385	Drama
6392	Western
6395	Sci_Fi
6398	Adventure
6403	Drama
6404	Romance
6405	Children
6407	Romance
6410	Comedy
6411	Comedy
6414	Musical
6416	War
6417	Action
6419	Drama
6427	Children
6428	War
6430	Musical
6432	Comedy
6433	Documentary
6435	War
6436	Drama
6437	War
6438	War
6439	War
6441	War
6443	Romance
6448	Adventure
6450	War
6452	Drama
6459	War
6460	Drama
6473	Thriller
6476	Mystery
6477	Drama
6478	Western
6480	Musical
6482	Comedy
6483	Romance
6484	Crime
6500	Horror
6506	Thriller
6509	Romance
6515	Film_Noir
6516	Drama
6521	Comedy
6527	Romance
6530	Mystery
6536	Fantasy
6541	Fantasy
6550	Thriller
6554	Musical
6555	Thriller
6576	Thriller
6579	Comedy
6581	Mystery
6582	Thriller
6602	Horror
6609	Drama
6618	Action
6626	Romance
6646	Drama
6649	Drama
6662	Crime
6672	War
6683	Drama
6699	Drama
6705	Thriller
6718	Comedy
6724	Crime
6729	Romance
6734	Romance
6735	Drama
6748	Horror
6749	Adventure
6780	Documentary
6782	Musical
6790	Fantasy
6793	Children
6812	Thriller
6815	Thriller
6819	Crime
6836	Sci_Fi
6837	Romance
6849	Fantasy
6856	Musical
6860	Crime
6867	Comedy
6870	Mystery
6872	Horror
6876	Drama
6932	Crime
6947	War
6952	Thriller
6956	Romance
6966	Fantasy
6974	Crime
6984	Drama
6989	Thriller
6994	Action
7000	Adventure
7001	Mystery
7006	Mystery
7017	Thriller
7045	Fantasy
7046	Fantasy
7065	War
7069	Drama
7073	Mystery
7081	Comedy
7082	Romance
7087	Adventure
7100	Drama
7120	Horror
7121	Romance
7128	Sci_Fi
7133	Sci_Fi
7139	Romance
7153	Fantasy
7157	Comedy
7158	Drama
7159	War
7162	War
7166	Children
7173	Romance
7177	Drama
7178	Drama
7199	Comedy
7205	Adventure
7206	Comedy
7209	Comedy
7210	Western
7212	Romance
7222	Comedy
7223	Film_Noir
7232	Drama
7236	Sci_Fi
7244	Sci_Fi
7245	Thriller
7252	Sci_Fi
7257	Thriller
7260	Romance
7272	Crime
7277	Drama
7280	Horror
7298	Thriller
7305	Mystery
7325	Thriller
7327	Drama
7328	Drama
7329	Drama
7333	Thriller
7336	War
7348	Thriller
7352	Romance
7360	Thriller
7361	Romance
7366	Romance
7371	Mystery
7377	Crime
7381	Crime
7411	Horror
7438	Thriller
7444	Romance
7446	Children
7450	Romance
7474	Drama
7482	Crime
7487	Drama
7492	Horror
7505	Mystery
7523	Thriller
7571	Film_Noir
7572	Drama
7581	Drama
7584	Romance
7636	Thriller
7650	Horror
7657	Fantasy
7700	Thriller
7751	Drama
7757	Fantasy
7759	Drama
7761	Drama
7767	Drama
7772	Film_Noir
7787	War
7808	Romance
7820	Crime
7826	Romance
7832	Mystery
7833	Mystery
7835	Romance
7836	Musical
7841	Fantasy
7845	Sci_Fi
7850	Musical
7878	Western
7882	Horror
7895	Thriller
7896	Western
7901	Horror
7934	Comedy
7941	Romance
7948	Comedy
7958	Crime
7976	Drama
7979	Musical
7983	Comedy
7991	Sci_Fi
8003	Horror
8008	Romance
8128	Drama
8131	Romance
8136	Sci_Fi
8137	Sci_Fi
8138	Sci_Fi
8157	Fantasy
8199	Thriller
8206	Horror
8222	Mystery
8238	Crime
8256	Romance
8258	Horror
8292	Romance
8340	Thriller
8361	Sci_Fi
8364	Drama
8378	Drama
8384	Romance
8387	Crime
8488	Drama
8491	Film_Noir
8494	Drama
8507	Horror
8520	Thriller
8535	Musical
8541	Comedy
8543	War
8572	Children
8578	Sci_Fi
8580	Fantasy
8596	Crime
8608	Thriller
8610	Fantasy
8612	Children
8618	Western
8623	Romance
8633	Sci_Fi
8638	Romance
8640	War
8661	Western
8663	Documentary
8695	Comedy
8700	War
8701	Horror
8722	Romance
8724	War
8738	Romance
8739	Drama
8765	Film_Noir
8773	Mystery
8779	Comedy
8786	Drama
8788	Sci_Fi
8809	Romance
8827	Documentary
8839	Horror
8840	Drama
8841	Comedy
8848	Drama
8851	Comedy
8856	Drama
8861	Sci_Fi
8887	Thriller
8894	Thriller
8903	Mystery
8921	Romance
8928	Horror
8948	Romance
8955	Thriller
8956	Drama
8963	Romance
8965	Fantasy
8972	Mystery
8984	Thriller
9013	Drama
9016	Horror
9017	Drama
25738	Adventure
25743	Romance
25746	Horror
25748	Thriller
25755	Horror
25765	Horror
25766	Drama
25767	Romance
25788	Crime
25797	Musical
25822	Fantasy
25829	War
25852	Mystery
25856	Romance
25865	Film_Noir
25870	Romance
25871	Musical
25872	Romance
25879	War
25886	Romance
25888	War
25894	Romance
25899	Musical
25900	Drama
25904	Film_Noir
25905	Romance
25914	Drama
25915	Drama
25916	War
25918	Drama
25920	Film_Noir
25923	Drama
25928	Drama
25929	Film_Noir
25947	Comedy
25974	Adventure
25989	Romance
26000	Drama
26025	Adventure
26051	Drama
26064	Thriller
26076	Mystery
26078	Drama
26084	Romance
26096	Drama
26125	Horror
26131	War
26133	Children
26140	Horror
26163	Musical
26164	Fantasy
26171	Comedy
26189	Comedy
26191	Drama
26222	Fantasy
26225	Romance
26226	Comedy
26228	Romance
26231	Thriller
26252	Romance
26265	Romance
26301	Drama
26314	Thriller
26317	Romance
26320	Sci_Fi
26325	War
26326	Drama
26338	Romance
26346	Drama
26356	Thriller
26386	Thriller
26387	Romance
26398	Sci_Fi
26400	Documentary
26446	Documentary
26468	Comedy
26472	Adventure
26492	Fantasy
26512	Thriller
26523	Thriller
26528	Children
26540	Horror
26542	Fantasy
26544	Comedy
26547	Thriller
26554	Mystery
26559	Thriller
26560	War
26569	Sci_Fi
26574	Comedy
26608	Crime
26629	Sci_Fi
26631	Fantasy
26663	Romance
26676	Comedy
26695	Drama
26698	Thriller
26702	Thriller
26704	Thriller
26708	War
26728	Drama
26731	Thriller
26745	Romance
26750	Western
26796	Romance
26812	Drama
26814	Sci_Fi
26840	Crime
26849	Fantasy
26858	Mystery
26915	Comedy
27003	Sci_Fi
27005	Mystery
27022	Thriller
27050	Action
27064	Children
27074	Sci_Fi
27095	Musical
27109	Thriller
27180	Adventure
27186	Fantasy
27193	Action
27251	Fantasy
27255	Drama
27271	Drama
27340	Romance
27370	Comedy
27420	Romance
27473	Mystery
27482	Mystery
27491	Mystery
27563	Musical
27571	Comedy
27584	Mystery
27668	Horror
27700	Drama
27706	Fantasy
27721	War
27727	Romance
27731	Fantasy
27741	Romance
27773	Mystery
27787	Romance
27792	Romance
27793	War
27797	Romance
27798	Horror
27815	Drama
27831	Thriller
27834	Drama
27837	Adventure
27838	Thriller
27873	Documentary
27904	Mystery
27911	Documentary
27919	Documentary
30896	Thriller
30991	Drama
31000	Comedy
31004	Drama
31101	Crime
31123	Crime
31150	War
31156	Sci_Fi
31420	Thriller
31422	Children
31424	Sci_Fi
31429	Documentary
31437	Drama
31545	Film_Noir
31588	Romance
31590	Thriller
31696	Fantasy
31700	Children
31851	Comedy
31856	Documentary
32124	Fantasy
32128	Comedy
32170	Crime
32213	Mystery
32261	War
32277	Romance
32300	Action
32325	War
32329	Drama
32375	Drama
32444	Romance
32562	Animation
32591	Romance
32777	Comedy
32781	Drama
32830	Crime
32866	Romance
32906	War
32914	Thriller
33136	Drama
33145	Romance
33162	War
33330	War
33823	Drama
33905	Crime
34051	Romance
34065	Thriller
34162	Romance
34214	Drama
34323	Horror
34469	Drama
34517	Mystery
34520	Adventure
34643	Fantasy
35015	Adventure
35957	Thriller
36326	Fantasy
36363	Sci_Fi
36477	Romance
36509	Mystery
36517	Thriller
36519	Thriller
37287	Drama
37729	Romance
37739	Drama
37857	Fantasy
38061	Mystery
38188	Mystery
38656	Comedy
39419	Thriller
39421	Comedy
39444	Comedy
39446	Thriller
39449	Romance
39481	Romance
39703	Romance
39768	War
39869	Drama
40033	Romance
40148	Thriller
40226	Romance
40278	War
40342	Romance
40412	Thriller
40457	Mystery
40478	Sci_Fi
40578	Action
40581	Romance
40583	Thriller
40591	Comedy
40617	Thriller
40629	Romance
40697	Sci_Fi
40732	Thriller
40826	Romance
40833	Drama
40851	Fantasy
40952	Drama
40955	Comedy
40964	Romance
40966	Drama
41014	Mystery
41058	Drama
41136	Film_Noir
41402	Drama
41566	Fantasy
41569	Fantasy
41573	Romance
41585	Film_Noir
41691	War
41699	Drama
41767	Romance
41828	War
41831	War
41863	Adventure
41997	Thriller
42002	Musical
42011	Crime
42208	Romance
42312	Romance
42335	Comedy
42418	Romance
42518	Romance
42543	Romance
42553	Adventure
42710	Thriller
42721	Fantasy
42723	Horror
42725	Comedy
42730	Drama
42794	Film_Noir
42900	Thriller
42958	Romance
43009	Horror
43022	Horror
43177	Crime
43248	Adventure
43267	Action
43333	Romance
43396	Drama
43460	Comedy
43497	Romance
43549	Horror
43560	Fantasy
43608	Sci_Fi
43628	Romance
43631	Romance
43652	Documentary
43679	Mystery
43710	Drama
43822	War
43853	Thriller
43914	Drama
43919	Romance
43921	Thriller
43928	Fantasy
43997	Documentary
44058	Crime
44100	Romance
44115	Romance
44168	Western
44191	Sci_Fi
44193	Romance
44195	Comedy
44197	Crime
44204	Crime
44587	Documentary
44611	Mystery
44633	Documentary
44655	War
44665	Mystery
44709	Drama
44761	Film_Noir
44779	Fantasy
44788	Documentary
44828	Sci_Fi
44849	Film_Noir
44861	Thriller
44864	Romance
44881	Mystery
44911	Romance
44929	Romance
44972	Horror
45028	Musical
45047	Adventure
45106	Comedy
45186	Thriller
45192	Fantasy
45221	Comedy
45224	Film_Noir
45303	Drama
45335	Romance
45431	Children
45442	Thriller
45499	Sci_Fi
45503	Drama
45506	Drama
45508	Drama
45517	Children
45642	Romance
45880	Romance
45928	Documentary
45969	Romance
46062	Romance
46105	Romance
46367	Thriller
46559	War
46561	Musical
46613	Sci_Fi
46716	Film_Noir
46723	Thriller
46772	Comedy
46919	Drama
46948	Fantasy
46967	Fantasy
47044	Thriller
47092	Film_Noir
47099	Drama
47122	Romance
47124	Fantasy
47200	Thriller
47202	Romance
47274	Drama
47394	Thriller
47404	Romance
47417	Thriller
47465	Fantasy
47477	Romance
47484	Crime
47503	Drama
47610	Romance
47619	Comedy
47629	Drama
47644	Drama
47665	Crime
47714	Romance
47721	Fantasy
47725	Romance
47736	Comedy
47740	War
47894	War
47904	Romance
47935	War
47997	Sci_Fi
47999	Documentary
48043	Romance
48165	Drama
48167	Comedy
48304	Thriller
48319	War
48516	Thriller
48520	Comedy
48543	Thriller
48560	Comedy
48593	Thriller
48598	Drama
48642	War
48698	Documentary
48704	Drama
48738	Thriller
48856	Crime
48879	Thriller
48943	Romance
48982	Animation
49007	Romance
49085	Drama
49098	Romance
49130	Romance
49132	Documentary
49272	Thriller
49284	Romance
49286	Romance
49299	Romance
49396	Musical
49524	Drama
49571	Horror
49593	Romance
49649	Fantasy
49737	Fantasy
49746	War
49910	Drama
49929	Romance
49932	Mystery
49957	Comedy
49961	Drama
49973	Horror
50011	Fantasy
50068	War
50147	Thriller
50160	Drama
50162	Fantasy
50189	Romance
50245	Drama
50440	Thriller
50442	Crime
50447	Mystery
50477	Drama
50514	Drama
50533	Documentary
50601	Fantasy
50613	Horror
50619	Fantasy
50641	Fantasy
50703	Documentary
50742	Documentary
50774	Horror
50796	Romance
50842	Comedy
50872	Children
50886	Thriller
50898	Romance
50940	Thriller
50949	Crime
51007	War
51014	Sci_Fi
51024	Fantasy
51063	Crime
51077	Fantasy
51080	Thriller
51086	Mystery
51174	Drama
51187	Drama
51249	Sci_Fi
51255	Mystery
51277	Adventure
51304	Thriller
51317	Drama
51321	Mystery
51372	Musical
51380	Comedy
51412	Sci_Fi
51418	Drama
51498	Horror
51617	Romance
51619	Sci_Fi
51662	War
51678	Drama
51857	Drama
51911	Romance
52005	Mystery
52088	Drama
52170	Comedy
52241	Thriller
52279	Comedy
52287	Sci_Fi
52328	Sci_Fi
52427	Comedy
52456	Mystery
52572	Thriller
52583	Romance
52660	Horror
52694	Comedy
52717	Thriller
52722	Sci_Fi
52831	Thriller
52838	Romance
52865	Comedy
52952	Drama
52956	Crime
52973	Romance
53000	Sci_Fi
53002	Romance
53066	Film_Noir
53121	Fantasy
53125	Fantasy
53138	Fantasy
53183	Action
53318	Romance
53379	Mystery
53435	Thriller
53443	Romance
53447	Crime
53519	Thriller
53752	Mystery
53766	Crime
53769	Romance
53827	Drama
53883	Documentary
53919	Adventure
53967	War
53974	Romance
53993	Fantasy
54004	Romance
54049	Thriller
54075	War
54176	War
54248	Comedy
54274	Thriller
54372	Mystery
54426	Comedy
54480	Fantasy
54510	Thriller
54519	Drama
54686	War
54725	Comedy
54783	Romance
54796	Romance
54878	Western
54910	Thriller
54964	Thriller
54978	Romance
55020	Comedy
55063	Fantasy
55094	Mystery
55106	Romance
55118	Thriller
55159	Crime
55190	Romance
55199	Thriller
55205	Drama
55232	Sci_Fi
55250	Comedy
55253	War
55267	Romance
55269	Adventure
55284	Thriller
55288	Thriller
55360	Drama
55363	Western
55389	Thriller
55444	Drama
55451	Romance
55553	Horror
55555	Drama
55620	Documentary
55652	Crime
55732	Comedy
55757	Romance
55765	Thriller
55768	Animation
55805	Thriller
55820	Crime
55830	Comedy
55844	Romance
55856	Children
55872	Musical
55875	Sci_Fi
55901	Musical
55908	Sci_Fi
55946	War
55999	Fantasy
56093	War
56098	War
56152	Fantasy
56156	Thriller
56169	Thriller
56171	Fantasy
56174	Sci_Fi
56274	Drama
56286	Drama
56350	War
56367	Romance
56370	War
56389	Romance
56432	Crime
56479	Documentary
56561	Documentary
56580	Documentary
56599	Documentary
56607	Drama
56719	Drama
56757	Musical
56805	Musical
56848	Thriller
56869	Comedy
56885	Drama
56908	Romance
56931	Mystery
57183	Drama
57223	Fantasy
57353	Crime
57418	Romance
57430	Musical
57464	Drama
57484	Western
57502	Animation
57504	Romance
57640	Fantasy
57854	Romance
57873	Sci_Fi
57972	Documentary
58078	Romance
58291	Comedy
58293	Romance
58306	War
58332	Sci_Fi
58334	Romance
58485	Romance
58559	Crime
58740	Romance
58783	Romance
58876	War
58879	Musical
58881	Drama
58975	Thriller
59037	Sci_Fi
59112	Comedy
59114	Thriller
59182	Adventure
59290	Drama
59315	Sci_Fi
59362	Thriller
59602	Romance
59604	Thriller
59615	Sci_Fi
59738	Mystery
59900	Comedy
59910	Drama
59938	Thriller
59974	Drama
60007	Sci_Fi
60037	Sci_Fi
60106	Musical
60128	Comedy
60141	Children
60189	Comedy
60223	Mystery
60227	Romance
60314	Western
60365	Fantasy
60389	War
60609	Mystery
60745	Thriller
60753	Crime
61160	Sci_Fi
61250	Comedy
61350	Sci_Fi
61434	War
61451	War
61692	Sci_Fi
61948	Thriller
61961	Sci_Fi
62113	Comedy
62155	Romance
62157	Romance
62198	Documentary
62293	Romance
62383	Sci_Fi
62394	Thriller
62434	Romance
62586	Fantasy
62916	Adventure
62970	Fantasy
63121	Romance
64037	Mystery
64231	Thriller
64285	Animation
64418	Documentary
64701	Mystery
64921	Adventure
64923	Crime
64926	War
65025	Musical
65063	Drama
65091	Romance
65227	Comedy
65230	Comedy
65290	War
65514	War
65585	Romance
65612	Adventure
65738	Comedy
65802	Crime
65810	Musical
65984	Western
66068	Thriller
66279	Drama
66310	Thriller
66330	Drama
66547	Mystery
66665	Romance
66785	Western
66857	Romance
66915	Musical
66977	Romance
67087	Comedy
67267	Comedy
67361	Mystery
67464	Romance
67675	Romance
67695	Action
67734	Comedy
67957	Musical
68159	Thriller
68222	Mystery
68263	Drama
68269	Romance
68288	Thriller
68347	Thriller
68486	War
68600	Comedy
68612	Documentary
68793	Action
68835	Romance
68899	Mystery
68941	Thriller
69140	Thriller
69155	Crime
69341	Thriller
69372	Sci_Fi
